dates,I,confirmed_by_pop
UID,84017031,
iso2,US,
iso3,USA,
code3,840,
FIPS,17031.0,
Admin2,Cook,
Province_State,Illinois,
Country_Region,US,
Lat,41.84144849,
Long_,-87.81658794,
Combined_Key,"Cook, Illinois, US",
Population,5150233,
2022-05-28,1228299,23849.387008315935
2022-05-29,1228299,23849.387008315935
2022-05-30,1228299,23849.387008315935
2022-05-31,1235219,23983.74986141404
2022-06-01,1236941,24017.185241910414
2022-06-02,1239476,24066.406315986093
2022-06-03,1242012,24115.64680665904
2022-06-04,1242012,24115.64680665904
2022-06-05,1242012,24115.64680665904
2022-06-06,1247891,24229.796982000622
2022-06-07,1249719,24265.29052180746
2022-06-08,1251723,24304.201382733558
2022-06-09,1253333,24335.462104335864
2022-06-10,1255885,24385.013260565105
2022-06-11,1255885,24385.013260565105
2022-06-12,1255885,24385.013260565105
2022-06-13,1259475,24454.718844759063
2022-06-14,1260838,24481.183666836045
2022-06-15,1263108,24525.259342635567
2022-06-16,1265150,24564.908034257867
2022-06-17,1266524,24591.586438904804
2022-06-18,1266524,24591.586438904804
2022-06-19,1266524,24591.586438904804
2022-06-20,1266524,24591.586438904804
2022-06-21,1271763,24693.309991994538
2022-06-22,1273498,24726.997788255405
2022-06-23,1274680,24749.948206226785
2022-06-24,1276904,24793.130718551958
2022-06-25,1276904,24793.130718551958
2022-06-26,1276904,24793.130718551958
2022-06-27,1280863,24870.001027137994
2022-06-28,1282486,24901.51416450479
2022-06-29,1284184,24934.483546666725
2022-06-30,1286074,24971.18091550421
2022-07-01,1287748,25003.6842993317
2022-07-02,1287748,25003.6842993317
2022-07-03,1287748,25003.6842993317
2022-07-04,1287748,25003.6842993317
2022-07-05,1292232,25090.74832148371
2022-07-06,1294140,25127.79518907203
2022-07-07,1296262,25168.997208475812
2022-07-08,1298231,25207.228488497512
2022-07-09,1298231,25207.228488497512
2022-07-10,1298231,25207.228488497512
2022-07-11,1302883,25297.554498990627
2022-07-12,1305271,25343.921333267834
2022-07-13,1307317,25383.64769127921
2022-07-14,1309197,25420.15089414401
2022-07-15,1310988,25454.92601985192
2022-07-16,1310988,25454.92601985192
2022-07-17,1310988,25454.92601985192
2022-07-18,1315303,25538.708637065545
2022-07-19,1316583,25563.561881569243
2022-07-20,1318505,25600.880581519323
2022-07-21,1320993,25649.18907552338
2022-07-22,1322776,25683.808868453136
2022-07-23,1322776,25683.808868453136
2022-07-24,1322776,25683.808868453136
2022-07-25,1328378,25792.58064635134
2022-07-26,1330290,25829.705180328736
2022-07-27,1331245,25848.248030720162
2022-07-28,1333870,25899.216598550007
2022-07-29,1336170,25943.874772267583
2022-07-30,1336170,25943.874772267583
2022-07-31,1336170,25943.874772267583
2022-08-01,1340012,26018.473338973206
2022-08-02,1341966,26056.41337003588
2022-08-03,1343800,26092.023409426332
2022-08-04,1345174,26118.701814073265
2022-08-05,1347608,26165.961811824825
2022-08-06,1347608,26165.961811824825
2022-08-07,1347608,26165.961811824825
2022-08-08,1351268,26237.02655782758
2022-08-09,1352708,26264.986457894236
2022-08-10,1353704,26284.325388773672
2022-08-11,1355838,26325.76040734468
2022-08-12,1357037,26349.04090746962
2022-08-13,1357037,26349.04090746962
2022-08-14,1357037,26349.04090746962
2022-08-15,1360120,26408.902276848446
2022-08-16,1361475,26435.21176614728
2022-08-17,1362362,26452.43428792445
2022-08-18,1364171,26487.55891238319
2022-08-19,1365920,26521.518541005815
2022-08-20,1365920,26521.518541005815
2022-08-21,1365920,26521.518541005815
2022-08-22,1368578,26573.127856545518
2022-08-23,1369907,26598.932514315373
2022-08-24,1370957,26619.31994144731
2022-08-25,1372786,26654.83289785142
2022-08-26,1373977,26677.958065198214
2022-08-27,1373977,26677.958065198214
2022-08-28,1373977,26677.958065198214
2022-08-29,1376476,26726.480141772226
2022-08-30,1377815,26752.478965514765
2022-08-31,1379109,26777.60404238022
2022-09-01,1380482,26804.263030429884
2022-09-02,1381839,26830.611352923257
2022-09-03,1381839,26830.611352923257
2022-09-04,1381839,26830.611352923257
2022-09-05,1381839,26830.611352923257
2022-09-06,1385187,26895.618120578234
2022-09-07,1385757,26906.685581021287
2022-09-08,1387085,26932.47082219387
