dates,I,confirmed_by_pop
UID,84036109,
iso2,US,
iso3,USA,
code3,840,
FIPS,36109.0,
Admin2,Tompkins,
Province_State,New York,
Country_Region,US,
Lat,42.44945765,
Long_,-76.47229843,
Combined_Key,"Tompkins, New York, US",
Population,102180,
2021-07-19,4377,4283.617146212566
2021-07-20,4377,4283.617146212566
2021-07-21,4379,4285.574476414171
2021-07-22,4380,4286.5531415149735
2021-07-23,4384,4290.467801918184
2021-07-24,4391,4297.318457623801
2021-07-25,4391,4297.318457623801
2021-07-26,4393,4299.275787825406
2021-07-27,4396,4302.211783127814
2021-07-28,4408,4313.955764337444
2021-07-29,4428,4333.529066353494
2021-07-30,4441,4346.251712663927
2021-07-31,4452,4357.017028772754
2021-08-01,4459,4363.867684478371
2021-08-02,4465,4369.739675083187
2021-08-03,4469,4373.654335486396
2021-08-04,4488,4392.248972401644
2021-08-05,4495,4399.099628107262
2021-08-06,4507,4410.843609316892
2021-08-07,4519,4422.587590526522
2021-08-08,4533,4436.288901937757
2021-08-09,4542,4445.096887844979
2021-08-10,4551,4453.904873752202
2021-08-11,4561,4463.691524760227
2021-08-12,4590,4492.0728126835
2021-08-13,4613,4514.5821100019575
2021-08-14,4628,4529.262086513995
2021-08-15,4644,4544.920728126835
2021-08-16,4656,4556.664709336465
2021-08-17,4661,4561.558034840477
2021-08-18,4697,4596.789978469368
2021-08-19,4719,4618.320610687023
2021-08-20,4738,4636.915247602271
2021-08-21,4763,4661.381875122333
2021-08-22,4790,4687.805832844001
2021-08-23,4800,4697.592483852026
2021-08-24,4807,4704.443139557643
2021-08-25,4830,4726.952436876101
2021-08-26,4861,4757.291055000978
2021-08-27,4913,4808.181640242709
2021-08-28,4913,4808.181640242709
2021-08-29,5072,4963.7893912703075
2021-08-30,5138,5028.381287923273
2021-08-31,5167,5056.762575846546
2021-09-01,5207,5095.909179878646
2021-09-02,5279,5166.373067136426
2021-09-03,5331,5217.263652378157
2021-09-04,5376,5261.303581914269
2021-09-05,5437,5321.002153063222
2021-09-06,5453,5336.660794676061
2021-09-07,5471,5354.276766490507
2021-09-08,5489,5371.892738304952
2021-09-09,5544,5425.71931884909
2021-09-10,5594,5474.652573889215
2021-09-11,5621,5501.076531610883
2021-09-12,5669,5548.052456449403
2021-09-13,5683,5561.753767860638
2021-09-14,5690,5568.604423566256
2021-09-15,5733,5610.687022900764
2021-09-16,5768,5644.940301428851
2021-09-17,5795,5671.364259150519
2021-09-18,5841,5716.382853787434
2021-09-19,5889,5763.358778625954
2021-09-20,5901,5775.102759835584
2021-09-21,5926,5799.5693873556465
2021-09-22,5946,5819.142689371697
2021-09-23,5974,5846.545312194167
2021-09-24,6001,5872.969269915835
2021-09-25,6024,5895.478567234292
2021-09-26,6071,5941.4758269720105
2021-09-27,6079,5949.30514777843
2021-09-28,6097,5966.921119592876
2021-09-29,6116,5985.515756508123
2021-09-30,6136,6005.089058524173
2021-10-01,6151,6019.769035036211
2021-10-02,6169,6037.385006850655
2021-10-03,6197,6064.787629673126
2021-10-04,6202,6069.6809551771385
2021-10-05,6223,6090.232922293991
2021-10-06,6239,6105.891563906831
2021-10-07,6265,6131.336856527696
2021-10-08,6288,6153.846153846154
2021-10-09,6315,6180.270111567822
2021-10-10,6335,6199.843413583872
2021-10-11,6343,6207.672734390291
2021-10-12,6348,6212.566059894304
2021-10-13,6353,6217.459385398317
2021-10-14,6385,6248.776668623997
2021-10-15,6403,6266.392640438442
2021-10-16,6425,6287.923272656097
2021-10-17,6463,6325.112546486593
2021-10-18,6465,6327.069876688197
2021-10-19,6475,6336.856527696223
2021-10-20,6491,6352.515169309062
2021-10-21,6504,6365.237815619495
2021-10-22,6526,6386.76844783715
2021-10-23,6549,6409.277745155608
2021-10-24,6574,6433.74437267567
2021-10-25,6580,6439.6163632804855
2021-10-26,6583,6442.552358582893
2021-10-27,6607,6466.040321002153
2021-10-28,6625,6483.656292816599
2021-10-29,6649,6507.1442552358585
2021-10-30,6662,6519.866901546291
2021-10-31,6670,6527.696222352711
2021-11-01,6674,6531.610882755921
2021-11-02,6699,6556.0775102759835
2021-11-03,6705,6561.949500880799
2021-11-04,6723,6579.565472695243
2021-11-05,6748,6604.032100215306
2021-11-06,6768,6623.6054022313565
2021-11-07,6798,6652.965355255432
