dates,I,confirmed_by_pop
UID,84004013,
iso2,US,
iso3,USA,
code3,840,
FIPS,4013.0,
Admin2,Maricopa,
Province_State,Arizona,
Country_Region,US,
Lat,33.34835867,
Long_,-112.4918154,
Combined_Key,"Maricopa, Arizona, US",
Population,4485414,
2020-04-30,3972,88.55369872212465
2020-05-01,4156,92.65588416141743
2020-05-02,4421,98.56392297344236
2020-05-03,4585,102.22021869107289
2020-05-04,4751,105.92110338086964
2020-05-05,4929,109.88952190366375
2020-05-06,5138,114.54906949503435
2020-05-07,5196,115.8421496878549
2020-05-08,5525,123.17703560919907
2020-05-09,5779,128.83983507430975
2020-05-10,5827,129.90997040629918
2020-05-11,5988,133.49938266568037
2020-05-12,6219,138.64940895087946
2020-05-13,6341,141.36933625301924
2020-05-14,6599,147.12131366246237
2020-05-15,6821,152.07068957291344
2020-05-16,7096,158.2016732457695
2020-05-17,7240,161.41207924173779
2020-05-18,7340,163.64152785004907
2020-05-19,7482,166.80734487385112
2020-05-20,7644,170.4190516193154
2020-05-21,7835,174.67729846119
2020-05-22,7950,177.24116436074797
2020-05-23,8177,182.30201270161461
2020-05-24,8277,184.5314613099259
2020-05-25,8379,186.80549889040344
2020-05-26,8448,188.3438184301382
2020-05-27,8627,192.33453143901545
2020-05-28,8896,198.33174819537282
2020-05-29,9112,203.14735718932522
2020-05-30,9522,212.28809648340155
2020-05-31,9815,218.82038090575364
2020-06-01,9937,221.54030820789342
2020-06-02,10536,234.89470537167807
2020-06-03,11068,246.75537196789415
2020-06-04,11229,250.34478422727534
2020-06-05,12091,269.5626312309187
2020-06-06,12761,284.4999369066044
2020-06-07,13498,300.93097314985863
2020-06-08,14003,312.18968862183067
2020-06-09,14374,320.46094295866556
2020-06-10,15282,340.7043363221321
2020-06-11,16018,357.11307807930325
2020-06-12,17010,379.22920827375134
2020-06-13,17791,396.6412019046625
2020-06-14,18692,416.7285338655473
2020-06-15,19372,431.8887844020641
2020-06-16,20775,463.1679483766716
2020-06-17,22272,496.54279404309165
2020-06-18,23880,532.3923276647373
2020-06-19,25999,579.6343436748537
2020-06-20,28303,631.0008396103459
2020-06-21,30136,671.8666326006919
2020-06-22,31650,705.6204845305249
2020-06-23,33883,755.4040719541161
2020-06-24,34992,780.1286570202884
2020-06-25,37135,827.9057406963994
2020-06-26,39626,883.4413055294339
2020-06-27,42374,944.7065532858282
2020-06-28,44962,1002.4046832689246
2020-06-29,45178,1007.2202922628769
2020-06-30,48592,1083.3336677506245
2020-07-01,52266,1165.2436096199815
2020-07-02,54757,1220.779174453016
2020-07-03,57929,1291.4972843086503
2020-07-04,59829,1333.8568078665648
2020-07-05,62296,1388.8573050336045
2020-07-06,64915,1447.2465640852772
2020-07-07,67543,1505.8364735116982
2020-07-08,70128,1563.4677200365452
2020-07-09,73165,1631.1760742709591
2020-07-10,76328,1701.6935337518455
2020-07-11,78481,1749.6935622887877
2020-07-12,80146,1786.8138816171706
2020-07-13,81216,1810.6689817261015
2020-07-14,84233,1877.9314462388534
2020-07-15,86483,1928.0940399258575
2020-07-16,88954,1983.1837150372296
2020-07-17,91863,2048.038375053005
2020-07-18,93870,2092.7834086218127
2020-07-19,95471,2128.4768808408767
2020-07-20,96711,2156.122043583937
2020-07-21,98988,2206.886588395185
2020-07-22,100543,2241.5545142544256
2020-07-23,102247,2279.54431854005
2020-07-24,104613,2332.293072612695
2020-07-25,107291,2391.9977063432716
2020-07-26,108677,2422.8978640544665
2020-07-27,109988,2452.1259353094274
2020-07-28,111446,2484.631296018606
2020-07-29,113148,2522.5765113320645
2020-07-30,114852,2560.566315617689
2020-07-31,117293,2614.9871561465675
2020-08-01,119295,2659.6207172849595
2020-08-02,120279,2681.558491590743
2020-08-03,120960,2696.7410366133427
2020-08-04,121789,2715.2231655762434
2020-08-05,123082,2744.0499360817084
2020-08-06,124022,2765.0067529998346
2020-08-07,124924,2785.1163794468025
2020-08-08,125545,2798.9612553044158
2020-08-09,126053,2810.286854234637
2020-08-10,126371,2817.376500809067
2020-08-11,126791,2826.740184963974
2020-08-12,127188,2835.5910959389703
2020-08-13,127768,2848.5218978671755
2020-08-14,128352,2861.5418777397135
2020-08-15,128865,2872.9789491003507
2020-08-16,129385,2884.5720818635696
2020-08-17,129562,2888.5182059002805
2020-08-18,129958,2897.346822389193
2020-08-19,130384,2906.844273460599
2020-08-20,130800,2916.1187796711743
2020-08-21,131166,2924.2785615775933
2020-08-22,131685,2935.849399854729
2020-08-23,131787,2938.1234374352066
2020-08-24,131962,2942.0249724997516
2020-08-25,132290,2949.3375639350124
2020-08-26,132434,2952.547969930981
2020-08-27,132704,2958.567481173421
2020-08-28,132986,2964.854526248859
2020-08-29,133389,2973.8392041403536
2020-08-30,133641,2979.457414633298
2020-08-31,133728,2981.3970349225287
2020-09-01,134004,2987.550313081468
2020-09-02,134346,2995.1750273218927
2020-09-03,135109,3012.185720203308
2020-09-04,135495,3020.7913918313893
2020-09-05,135856,3028.839701307393
2020-09-06,135964,3031.2475058043697
2020-09-07,136004,3032.139285247694
