dates,I,confirmed_by_pop
2022-06-11,170,22880.215343203232
2022-06-12,170,22880.215343203232
2022-06-13,170,22880.215343203232
2022-06-14,170,22880.215343203232
2022-06-15,170,22880.215343203232
2022-06-16,170,22880.215343203232
2022-06-17,170,22880.215343203232
2022-06-18,170,22880.215343203232
2022-06-19,170,22880.215343203232
2022-06-20,170,22880.215343203232
2022-06-21,170,22880.215343203232
2022-06-22,170,22880.215343203232
2022-06-23,171,23014.804845222072
2022-06-24,171,23014.804845222072
2022-06-25,171,23014.804845222072
2022-06-26,171,23014.804845222072
2022-06-27,171,23014.804845222072
2022-06-28,171,23014.804845222072
2022-06-29,171,23014.804845222072
2022-06-30,171,23014.804845222072
2022-07-01,171,23014.804845222072
2022-07-02,171,23014.804845222072
2022-07-03,171,23014.804845222072
2022-07-04,171,23014.804845222072
2022-07-05,171,23014.804845222072
2022-07-06,171,23014.804845222072
2022-07-07,172,23149.394347240916
2022-07-08,172,23149.394347240916
2022-07-09,172,23149.394347240916
2022-07-10,172,23149.394347240916
2022-07-11,172,23149.394347240916
2022-07-12,172,23149.394347240916
2022-07-13,172,23149.394347240916
2022-07-14,172,23149.394347240916
2022-07-15,173,23283.98384925976
2022-07-16,173,23283.98384925976
2022-07-17,173,23283.98384925976
2022-07-18,173,23283.98384925976
2022-07-19,173,23283.98384925976
2022-07-20,173,23283.98384925976
2022-07-21,173,23283.98384925976
2022-07-22,174,23418.5733512786
2022-07-23,175,23553.162853297443
2022-07-24,175,23553.162853297443
2022-07-25,175,23553.162853297443
2022-07-26,175,23553.162853297443
2022-07-27,175,23553.162853297443
2022-07-28,175,23553.162853297443
2022-07-29,175,23553.162853297443
2022-07-30,175,23553.162853297443
2022-07-31,175,23553.162853297443
2022-08-01,175,23553.162853297443
2022-08-02,175,23553.162853297443
2022-08-03,175,23553.162853297443
2022-08-04,175,23553.162853297443
2022-08-05,175,23553.162853297443
2022-08-06,175,23553.162853297443
2022-08-07,175,23553.162853297443
2022-08-08,177,23822.341857335126
2022-08-09,178,23956.93135935397
2022-08-10,178,23956.93135935397
2022-08-11,179,24091.520861372814
2022-08-12,179,24091.520861372814
2022-08-13,179,24091.520861372814
2022-08-14,179,24091.520861372814
2022-08-15,179,24091.520861372814
2022-08-16,180,24226.110363391654
2022-08-17,180,24226.110363391654
2022-08-18,180,24226.110363391654
2022-08-19,180,24226.110363391654
2022-08-20,180,24226.110363391654
2022-08-21,180,24226.110363391654
2022-08-22,180,24226.110363391654
2022-08-23,180,24226.110363391654
2022-08-24,180,24226.110363391654
2022-08-25,180,24226.110363391654
2022-08-26,180,24226.110363391654
2022-08-27,180,24226.110363391654
2022-08-28,180,24226.110363391654
2022-08-29,180,24226.110363391654
2022-08-30,180,24226.110363391654
2022-08-31,180,24226.110363391654
2022-09-01,181,24360.699865410497
2022-09-02,182,24495.28936742934
2022-09-03,182,24495.28936742934
2022-09-04,182,24495.28936742934
2022-09-05,182,24495.28936742934
2022-09-06,182,24495.28936742934
2022-09-07,182,24495.28936742934
2022-09-08,182,24495.28936742934
2022-09-09,182,24495.28936742934
2022-09-10,182,24495.28936742934
2022-09-11,182,24495.28936742934
2022-09-12,182,24495.28936742934
2022-09-13,182,24495.28936742934
2022-09-14,182,24495.28936742934
2022-09-15,182,24495.28936742934
2022-09-16,182,24495.28936742934
2022-09-17,182,24495.28936742934
2022-09-18,182,24495.28936742934
2022-09-19,182,24495.28936742934
2022-09-20,182,24495.28936742934
2022-09-21,182,24495.28936742934
2022-09-22,182,24495.28936742934
2022-09-23,182,24495.28936742934
2022-09-24,182,24495.28936742934
2022-09-25,182,24495.28936742934
2022-09-26,182,24495.28936742934
2022-09-27,182,24495.28936742934
2022-09-28,182,24495.28936742934
2022-09-29,182,24495.28936742934
2022-09-30,182,24495.28936742934
2022-10-01,182,24495.28936742934
2022-10-02,182,24495.28936742934
2022-10-03,182,24495.28936742934
2022-10-04,182,24495.28936742934
2022-10-05,182,24495.28936742934
2022-10-06,182,24495.28936742934
2022-10-07,182,24495.28936742934
2022-10-08,182,24495.28936742934
2022-10-09,182,24495.28936742934
2022-10-10,182,24495.28936742934
2022-10-11,182,24495.28936742934
2022-10-12,182,24495.28936742934
2022-10-13,182,24495.28936742934
2022-10-14,182,24495.28936742934
2022-10-15,182,24495.28936742934
2022-10-16,182,24495.28936742934
2022-10-17,182,24495.28936742934
2022-10-18,182,24495.28936742934
2022-10-19,182,24495.28936742934
2022-10-20,182,24495.28936742934
2022-10-21,182,24495.28936742934
2022-10-22,182,24495.28936742934
2022-10-23,182,24495.28936742934
2022-10-24,182,24495.28936742934
2022-10-25,182,24495.28936742934
2022-10-26,182,24495.28936742934
2022-10-27,182,24495.28936742934
2022-10-28,182,24495.28936742934
2022-10-29,182,24495.28936742934
2022-10-30,182,24495.28936742934
2022-10-31,182,24495.28936742934
2022-11-01,182,24495.28936742934
2022-11-02,182,24495.28936742934
2022-11-03,182,24495.28936742934
2022-11-04,182,24495.28936742934
2022-11-05,182,24495.28936742934
2022-11-06,182,24495.28936742934
2022-11-07,182,24495.28936742934
2022-11-08,182,24495.28936742934
2022-11-09,182,24495.28936742934
2022-11-10,182,24495.28936742934
2022-11-11,182,24495.28936742934
2022-11-12,182,24495.28936742934
2022-11-13,182,24495.28936742934
2022-11-14,182,24495.28936742934
2022-11-15,182,24495.28936742934
2022-11-16,182,24495.28936742934
2022-11-17,182,24495.28936742934
2022-11-18,182,24495.28936742934
2022-11-19,182,24495.28936742934
2022-11-20,182,24495.28936742934
2022-11-21,182,24495.28936742934
2022-11-22,182,24495.28936742934
2022-11-23,182,24495.28936742934
2022-11-24,182,24495.28936742934
2022-11-25,182,24495.28936742934
2022-11-26,182,24495.28936742934
2022-11-27,182,24495.28936742934
2022-11-28,182,24495.28936742934
2022-11-29,182,24495.28936742934
2022-11-30,182,24495.28936742934
2022-12-01,182,24495.28936742934
2022-12-02,182,24495.28936742934
2022-12-03,182,24495.28936742934
2022-12-04,182,24495.28936742934
2022-12-05,182,24495.28936742934
2022-12-06,182,24495.28936742934
2022-12-07,182,24495.28936742934
2022-12-08,182,24495.28936742934
2022-12-09,182,24495.28936742934
2022-12-10,182,24495.28936742934
2022-12-11,182,24495.28936742934
2022-12-12,182,24495.28936742934
2022-12-13,182,24495.28936742934
2022-12-14,182,24495.28936742934
2022-12-15,182,24495.28936742934
2022-12-16,182,24495.28936742934
2022-12-17,182,24495.28936742934
2022-12-18,182,24495.28936742934
2022-12-19,182,24495.28936742934
2022-12-20,182,24495.28936742934
2022-12-21,182,24495.28936742934
2022-12-22,182,24495.28936742934
2022-12-23,182,24495.28936742934
2022-12-24,182,24495.28936742934
2022-12-25,182,24495.28936742934
2022-12-26,182,24495.28936742934
2022-12-27,182,24495.28936742934
2022-12-28,182,24495.28936742934
2022-12-29,182,24495.28936742934
2022-12-30,182,24495.28936742934
2022-12-31,182,24495.28936742934
2023-01-01,182,24495.28936742934
2023-01-02,182,24495.28936742934
2023-01-03,182,24495.28936742934
2023-01-04,182,24495.28936742934
2023-01-05,182,24495.28936742934
2023-01-06,182,24495.28936742934
2023-01-07,182,24495.28936742934
2023-01-08,182,24495.28936742934
2023-01-09,182,24495.28936742934
2023-01-10,182,24495.28936742934
2023-01-11,183,24629.878869448185
2023-01-12,183,24629.878869448185
2023-01-13,183,24629.878869448185
2023-01-14,183,24629.878869448185
2023-01-15,183,24629.878869448185
2023-01-16,183,24629.878869448185
2023-01-17,183,24629.878869448185
2023-01-18,184,24764.468371467025
2023-01-19,184,24764.468371467025
2023-01-20,184,24764.468371467025
2023-01-21,184,24764.468371467025
2023-01-22,184,24764.468371467025
2023-01-23,184,24764.468371467025
2023-01-24,184,24764.468371467025
2023-01-25,185,24899.05787348587
2023-01-26,185,24899.05787348587
2023-01-27,185,24899.05787348587
2023-01-28,185,24899.05787348587
2023-01-29,185,24899.05787348587
2023-01-30,185,24899.05787348587
2023-01-31,185,24899.05787348587
2023-02-01,185,24899.05787348587
2023-02-02,185,24899.05787348587
2023-02-03,185,24899.05787348587
