dates,I,confirmed_by_pop
UID,84053033,
iso2,US,
iso3,USA,
code3,840,
FIPS,53033.0,
Admin2,King,
Province_State,Washington,
Country_Region,US,
Lat,47.49137892,
Long_,-121.8346131,
Combined_Key,"King, Washington, US",
Population,2252782,
2021-09-21,147108,6530.059277817383
2021-09-22,147402,6543.109808228226
2021-09-23,148167,6577.067821031951
2021-09-24,148650,6598.507978135479
2021-09-25,148650,6598.507978135479
2021-09-26,148650,6598.507978135479
2021-09-27,150197,6667.178626249677
2021-09-28,150532,6682.049128588563
2021-09-29,150923,6699.4054462438
2021-09-30,151467,6723.5533664597815
2021-10-01,152022,6748.18957182719
2021-10-02,152022,6748.18957182719
2021-10-03,152022,6748.18957182719
2021-10-04,153430,6810.690071209731
2021-10-05,153740,6824.450834568103
2021-10-06,154144,6842.384216493207
2021-10-07,154687,6866.4877471499685
2021-10-08,155069,6883.44455877222
2021-10-09,155069,6883.44455877222
2021-10-10,155069,6883.44455877222
2021-10-11,156611,6951.893259090316
2021-10-12,156822,6961.259456085853
2021-10-13,157342,6984.342026880541
2021-10-14,157910,7009.555296517817
2021-10-15,158435,7032.859815108608
2021-10-16,158435,7032.859815108608
2021-10-17,158435,7032.859815108608
2021-10-18,158435,7032.859815108608
2021-10-19,159701,7089.056997081831
2021-10-20,160163,7109.564973441727
2021-10-21,160822,7138.817692968072
2021-10-22,161217,7156.351568860192
2021-10-23,161217,7156.351568860192
2021-10-24,161217,7156.351568860192
2021-10-25,162347,7206.511770779419
2021-10-26,162588,7217.209654551572
2021-10-27,162779,7225.688060362698
2021-10-28,163533,7259.157788014996
2021-10-29,164026,7281.04184071073
2021-10-30,164026,7281.04184071073
2021-10-31,164026,7281.04184071073
2021-11-01,165047,7326.363580674916
2021-11-02,165361,7340.301902270171
2021-11-03,165670,7354.018276069322
2021-11-04,166165,7375.991107883497
2021-11-05,166504,7391.039168459265
2021-11-06,166504,7391.039168459265
2021-11-07,166504,7391.039168459265
2021-11-08,167511,7435.739454594363
2021-11-09,167673,7442.930563188093
2021-11-10,168039,7459.177141862817
2021-11-11,168039,7459.177141862817
2021-11-12,168735,7490.0722750803225
2021-11-13,168735,7490.0722750803225
2021-11-14,168735,7490.0722750803225
2021-11-15,169593,7528.158516891559
2021-11-16,169752,7535.216456807627
2021-11-17,170118,7551.46303548235
2021-11-18,170545,7570.417377269528
2021-11-19,170858,7584.311309305561
2021-11-20,170858,7584.311309305561
2021-11-21,170858,7584.311309305561
2021-11-22,171563,7615.605948556052
2021-11-23,171692,7621.3322016955035
2021-11-24,171847,7628.2125833746895
2021-11-25,171847,7628.2125833746895
2021-11-26,171847,7628.2125833746895
2021-11-27,171847,7628.2125833746895
2021-11-28,171847,7628.2125833746895
2021-11-29,172912,7675.487463944581
2021-11-30,173128,7685.075608736221
2021-12-01,173128,7685.075608736221
2021-12-02,173905,7719.566296250591
2021-12-03,174326,7738.254300682445
2021-12-04,174326,7738.254300682445
2021-12-05,174326,7738.254300682445
2021-12-06,175031,7769.548939932936
2021-12-07,175350,7783.709209324294
2021-12-08,175564,7793.208574997492
2021-12-09,175910,7808.567362487804
2021-12-10,176281,7825.03588895863
2021-12-11,176281,7825.03588895863
2021-12-12,176281,7825.03588895863
2021-12-13,177187,7865.252829612453
2021-12-14,177441,7876.5277776544735
2021-12-15,177812,7892.9963041252995
2021-12-16,178403,7919.230533624647
2021-12-17,179140,7951.945638770196
2021-12-18,179140,7951.945638770196
2021-12-19,179140,7951.945638770196
2021-12-20,181446,8054.307962332796
2021-12-21,182058,8081.474372575775
2021-12-22,182765,8112.857790944708
2021-12-23,184473,8188.675158093415
2021-12-24,184473,8188.675158093415
2021-12-25,184473,8188.675158093415
2021-12-26,184473,8188.675158093415
2021-12-27,194213,8621.02946490162
2021-12-28,195696,8686.859181225702
2021-12-29,197469,8765.561869723746
2021-12-30,199907,8873.783615103459
2021-12-31,199907,8873.783615103459
2022-01-01,199907,8873.783615103459
2022-01-02,199907,8873.783615103459
2022-01-03,212293,9423.592695609252
2022-01-04,214271,9511.395243747509
2022-01-05,217485,9654.063287082372
2022-01-06,222392,9871.882854177635
2022-01-07,228166,10128.188169117118
2022-01-08,228166,10128.188169117118
2022-01-09,228166,10128.188169117118
2022-01-10,247087,10968.083019129237
2022-01-11,252185,11194.380992035625
2022-01-12,257298,11421.344808330323
2022-01-13,262287,11642.804319281671
2022-01-14,267403,11869.901304254028
2022-01-15,267403,11869.901304254028
2022-01-16,267403,11869.901304254028
2022-01-17,267403,11869.901304254028
2022-01-18,286617,12722.80229511777
2022-01-19,290923,12913.943737121479
2022-01-20,296665,13168.828586165904
