dates,I,deaths_by_pop
UID,84005007,
iso2,US,
iso3,USA,
code3,840,
FIPS,5007.0,
Admin2,Benton,
Province_State,Arkansas,
Country_Region,US,
Lat,36.33644656,
Long_,-94.25680817,
Combined_Key,"Benton, Arkansas, US",
Population,279141,
2021-11-01,605,216.73634471467824
2021-11-02,608,217.81107039094937
2021-11-03,609,218.16931228303974
2021-11-04,609,218.16931228303974
2021-11-05,611,218.8857960672205
2021-11-06,612,219.24403795931087
2021-11-07,614,219.96052174349165
2021-11-08,614,219.96052174349165
2021-11-09,617,221.03524741976278
2021-11-10,617,221.03524741976278
2021-11-11,619,221.75173120394354
2021-11-12,619,221.75173120394354
2021-11-13,619,221.75173120394354
2021-11-14,620,222.1099730960339
2021-11-15,620,222.1099730960339
2021-11-16,621,222.4682149881243
2021-11-17,623,223.18469877230504
2021-11-18,624,223.54294066439542
2021-11-19,624,223.54294066439542
2021-11-20,624,223.54294066439542
2021-11-21,624,223.54294066439542
2021-11-22,624,223.54294066439542
2021-11-23,626,224.25942444857617
2021-11-24,628,224.97590823275692
2021-11-25,628,224.97590823275692
2021-11-26,628,224.97590823275692
2021-11-27,629,225.3341501248473
2021-11-28,629,225.3341501248473
2021-11-29,630,225.69239201693767
2021-11-30,630,225.69239201693767
2021-12-01,631,226.05063390902805
2021-12-02,631,226.05063390902805
2021-12-03,634,227.12535958529918
2021-12-04,634,227.12535958529918
2021-12-05,636,227.84184336947993
2021-12-06,640,229.27481093784144
2021-12-07,644,230.70777850620297
2021-12-08,646,231.42426229038372
2021-12-09,648,232.14074607456448
2021-12-10,649,232.49898796665485
2021-12-11,650,232.85722985874523
2021-12-12,651,233.2154717508356
2021-12-13,652,233.57371364292598
2021-12-14,653,233.93195553501636
2021-12-15,657,235.36492310337786
2021-12-16,657,235.36492310337786
2021-12-17,659,236.08140688755861
2021-12-18,659,236.08140688755861
2021-12-19,663,237.51437445592012
2021-12-20,666,238.58910013219125
2021-12-21,668,239.305583916372
2021-12-22,669,239.66382580846238
2021-12-23,671,240.38030959264316
2021-12-24,676,242.17151905309504
2021-12-25,677,242.52976094518542
2021-12-26,678,242.8880028372758
2021-12-27,680,243.60448662145654
2021-12-28,681,243.96272851354692
2021-12-29,683,244.67921229772767
2021-12-30,684,245.03745418981805
2021-12-31,685,245.39569608190843
2022-01-01,691,247.54514743445068
2022-01-02,692,247.90338932654106
2022-01-03,694,248.6198731107218
2022-01-04,697,249.69459878699294
2022-01-05,695,248.9781150028122
2022-01-06,697,249.69459878699294
2022-01-07,699,250.41108257117372
2022-01-08,700,250.7693244632641
2022-01-09,700,250.7693244632641
2022-01-10,702,251.48580824744485
2022-01-11,703,251.84405013953523
2022-01-12,703,251.84405013953523
2022-01-13,705,252.56053392371598
2022-01-14,709,253.99350149207748
2022-01-15,709,253.99350149207748
2022-01-16,709,253.99350149207748
2022-01-17,709,253.99350149207748
2022-01-18,709,253.99350149207748
2022-01-19,712,255.0682271683486
2022-01-20,712,255.0682271683486
2022-01-21,713,255.426469060439
2022-01-22,713,255.426469060439
2022-01-23,715,256.14295284461974
2022-01-24,715,256.14295284461974
2022-01-25,717,256.8594366288005
2022-01-26,719,257.57592041298125
2022-01-27,722,258.6506460892524
2022-01-28,722,258.6506460892524
2022-01-29,722,258.6506460892524
2022-01-30,722,258.6506460892524
2022-01-31,722,258.6506460892524
2022-02-01,724,259.36712987343316
2022-02-02,726,260.0836136576139
2022-02-03,729,261.158339333885
2022-02-04,731,261.87482311806576
2022-02-05,732,262.23306501015617
2022-02-06,736,263.6660325785177
2022-02-07,739,264.7407582547888
2022-02-08,740,265.0990001468792
2022-02-09,740,265.0990001468792
2022-02-10,741,265.4572420389695
2022-02-11,741,265.4572420389695
2022-02-12,742,265.81548393105993
2022-02-13,742,265.81548393105993
2022-02-14,742,265.81548393105993
2022-02-15,743,266.17372582315033
2022-02-16,750,268.68141906778294
2022-02-17,761,272.6220798807771
2022-02-18,764,273.6968055570482
2022-02-19,764,273.6968055570482
2022-02-20,764,273.6968055570482
2022-02-21,764,273.6968055570482
2022-02-22,764,273.6968055570482
2022-02-23,764,273.6968055570482
2022-02-24,765,274.0550474491386
2022-02-25,772,276.5627406937713
2022-02-26,772,276.5627406937713
2022-02-27,776,277.9957082621328
2022-02-28,776,277.9957082621328
2022-03-01,783,280.5034015067654
2022-03-02,787,281.9363690751269
2022-03-03,788,282.2946109672173
2022-03-04,788,282.2946109672173
2022-03-05,791,283.3693366434884
2022-03-06,791,283.3693366434884
2022-03-07,792,283.7275785355788
2022-03-08,793,284.08582042766915
2022-03-09,795,284.8023042118499
2022-03-10,801,286.9517555643922
2022-03-11,806,288.74296502484407
2022-03-12,810,290.1759325932056
2022-03-13,810,290.1759325932056
2022-03-14,810,290.1759325932056
2022-03-15,814,291.6089001615671
2022-03-16,816,292.32538394574783
2022-03-17,820,293.75835151410934
2022-03-18,822,294.4748352982901
2022-03-19,826,295.9078028666516
2022-03-20,827,296.266044758742
2022-03-21,827,296.266044758742
2022-03-22,827,296.266044758742
2022-03-23,832,298.0572542191939
2022-03-24,832,298.0572542191939
2022-03-25,832,298.0572542191939
2022-03-26,832,298.0572542191939
2022-03-27,832,298.0572542191939
2022-03-28,832,298.0572542191939
2022-03-29,832,298.0572542191939
2022-03-30,833,298.41549611128426
2022-03-31,834,298.77373800337466
2022-04-01,836,299.4902217875554
2022-04-02,836,299.4902217875554
2022-04-03,837,299.84846367964576
2022-04-04,838,300.20670557173617
