dates,I,deaths_by_pop
UID,84015007,
iso2,US,
iso3,USA,
code3,840,
FIPS,15007.0,
Admin2,Kauai,
Province_State,Hawaii,
Country_Region,US,
Lat,22.03935037,
Long_,-159.5966786,
Combined_Key,"Kauai, Hawaii, US",
Population,72293,
2022-12-26,46,63.62995034097354
2022-12-27,46,63.62995034097354
2022-12-28,46,63.62995034097354
2022-12-29,46,63.62995034097354
2022-12-30,46,63.62995034097354
2022-12-31,46,63.62995034097354
2023-01-01,46,63.62995034097354
2023-01-02,46,63.62995034097354
2023-01-03,46,63.62995034097354
2023-01-04,46,63.62995034097354
2023-01-05,46,63.62995034097354
2023-01-06,46,63.62995034097354
2023-01-07,46,63.62995034097354
2023-01-08,46,63.62995034097354
2023-01-09,46,63.62995034097354
2023-01-10,46,63.62995034097354
2023-01-11,46,63.62995034097354
2023-01-12,46,63.62995034097354
2023-01-13,46,63.62995034097354
2023-01-14,46,63.62995034097354
2023-01-15,46,63.62995034097354
2023-01-16,46,63.62995034097354
2023-01-17,46,63.62995034097354
2023-01-18,46,63.62995034097354
2023-01-19,46,63.62995034097354
2023-01-20,46,63.62995034097354
2023-01-21,46,63.62995034097354
2023-01-22,46,63.62995034097354
2023-01-23,46,63.62995034097354
2023-01-24,46,63.62995034097354
2023-01-25,46,63.62995034097354
2023-01-26,46,63.62995034097354
2023-01-27,46,63.62995034097354
2023-01-28,46,63.62995034097354
2023-01-29,46,63.62995034097354
2023-01-30,46,63.62995034097354
2023-01-31,46,63.62995034097354
2023-02-01,47,65.01321013099471
2023-02-02,47,65.01321013099471
2023-02-03,47,65.01321013099471
2023-02-04,47,65.01321013099471
2023-02-05,47,65.01321013099471
2023-02-06,47,65.01321013099471
2023-02-07,47,65.01321013099471
2023-02-08,48,66.39646992101586
2023-02-09,48,66.39646992101586
2023-02-10,48,66.39646992101586
2023-02-11,48,66.39646992101586
2023-02-12,48,66.39646992101586
2023-02-13,48,66.39646992101586
2023-02-14,48,66.39646992101586
2023-02-15,48,66.39646992101586
2023-02-16,48,66.39646992101586
2023-02-17,48,66.39646992101586
2023-02-18,48,66.39646992101586
2023-02-19,48,66.39646992101586
2023-02-20,48,66.39646992101586
2023-02-21,48,66.39646992101586
2023-02-22,48,66.39646992101586
2023-02-23,48,66.39646992101586
2023-02-24,48,66.39646992101586
2023-02-25,48,66.39646992101586
2023-02-26,48,66.39646992101586
2023-02-27,48,66.39646992101586
2023-02-28,48,66.39646992101586
2023-03-01,50,69.16298950105819
2023-03-02,50,69.16298950105819
2023-03-03,50,69.16298950105819
2023-03-04,50,69.16298950105819
2023-03-05,50,69.16298950105819
2023-03-06,50,69.16298950105819
2023-03-07,50,69.16298950105819
2023-03-08,50,69.16298950105819
2023-03-09,50,69.16298950105819
